hekayt,bab
"هر که با دشمنان صلح می‌کند سر آزار دوستان دارد. بشوی ای خردمند از آن دوست دست
که با دشمنانت بود هم نشست",8
"چون در امضای کاری متردد باشی آن طرف اختیار کن که بی آزارتر بر آید. با مردم سهل خوی دشخوار مگوی
با آن که در صلح زند جنگ مجوی تا کار به زر برمی‌آید جان در خطر افکندن نشاید. عرب گوید: آخِرُ الحِیَلِ السَّیفُ چو دست از همه حیلتی در گسست
حلال است بردن به شمشیر دست",8
"بر عجز دشمن رحمت مکن که اگر قادر شود بر تو نبخشاید. دشمن چو بینی ناتوان لاف از بروت خود مزن
مغزیست در هر استخوان مردیست در هر پیرهن",8
"هر که بدی را بکشد خلق را از بلای او برهاند و او را از عذاب خدای عزَّ و جَلَّ. پسندیده‌ست بخشایش ولیکن
منه بر ریش خلق‌آزار مرهم ندانست آن که رحمت کرد بر مار
که آن ظلم است بر فرزند آدم",8
"نصیحت از دشمن پذیرفتن خطاست ولیکن شنیدن رواست تا به خلاف آن کار کنی که آن عین صواب است. حذر کن زآنچه دشمن گوید آن کن
که بر زانو زنی دست تغابن گرت راهی نماید راست چون تیر
از او برگرد و راه دست چپ گیر",8
"خشمِ بیش از حد گرفتن وحشت آرد و لطفِ بی وقت هیبت ببرد. نه چندان درشتی کن که از تو سیر گردند و نه چندان نرمی که بر تو دلیر شوند. دُرشتی و نَرمی به هَم دَر بِه است
چو فاصد که جَراح و مَرهَم نِهْ است دُرشتی نگیرد خِرَدمَند پیش
نه سُستی که ناقص کُنَد قَدرِ خویش نه مَر خویشتن را فُزونی نَهد
نه یکباره تَن در مَذلت دَهد شَبانی با پدر گفت: اِی خِرَدمَند
مَرا تَعلیم دِه پیرانه یک پَند بگفتا: نیکمَردی کُن نَه چَندان
که گردد خیره گرگِ تیز دَندان",8
"دو کس دشمن ملک و دینند: پادشاه بی حلم و زاهد بی علم. بر سر مُلک مباد آن مَلِکِ فرمانده
که خدا را نبُوَد بندهٔ فرمانبردار",8
"پادشه باید که تا به حدی خشم بر دشمنان نراند که دوستان را اعتماد نماند. آتش خشم اول در خداوند خشم اوفتد پس آنگه زبانه به خصم رسد یا نرسد. نشاید بنی‌آدم خاکزاد
که در سر کند کبر و تندی و باد تو را با چنین گرمی و سرکشی
نپندارم از خاکی از آتشی در خاک بیلقان برسیدم به عابدی
گفتم: مرا به تربیت از جهل پاک کن گفتا: برو چو خاک تحمل کن ای فقیه
یا هر چه خوانده‌ای همه در زیر خاک کن",8
"بدخوی در دستِ دشمنی گرفتار است که هر کجا رود از چنگِ عقوبتِ او خلاص نیابد. اگر ز دست بلا بر فلک رود بدخوی
ز دست خوی بد خویش در بلا باشد",8
"چو بینی که در سپاه دشمن تفرقه افتاده است، تو جمع باش. و گر جمع شوند، از پریشانی اندیشه کن. برو با دوستان آسوده بنشین
چو بینی در میان دشمنان جنگ وگر بینی که با هم یکزبانند
کمان را زه کن و بر باره بر سنگ",8
دشمن چو از همه حیلتی فرو مانَد، سلسلهٔ دوستی بجنبانَد، پس آنگه به دوستی کارهایی کند که هیچ دشمن نتواند.,8
"سر مار به دست دشمن بکوب که از اِحدَی الحُسنَیَین خالی نباشد: اگر این غالب آمد، مار کُشتی و گر آن، از دشمن رَستی. به روزِ معرکه ایمِن مشو ز خصمِ ضعیف
که مغزِ شیر برآرد چو دل ز جان برداشت",8
"خبری که دانی که دلی بیازارد، تو خاموش تا دیگری بیارد. بلبلا! مژدهٔ بهار بیار
خبرِ بد به بوم باز گذار",8
"پادشه را بر خیانتِ کسی واقف مگردان، مگر آنگه که بر قبولِ کلی واثق باشی و گر نه در هلاکِ خویش سعی می‌کنی. بسیجِ سَخُن گفتن آنگاه کن
که دانی که در کار گیرد سَخُن",8
هر که نصیحتِ خودرای می‌کند، او خود به نصیحتگری محتاج است.,8
"فریب دشمن مخور و غرور مداح مخر، که این دام زرق نهاده است و آن دامن طمع گشاده. احمق را ستایش خوش آید چون لاشه که در کعبش دمی فربه نماید. الا تا نشنوی مدح سخنگوی
که اندک مایه نفعی از تو دارد که گر روزی مرادش بر نیاری
دو صد چندان عیوبت بر شمارد",8
"متکلّم را تا کسی عیب نگیرد، سخنش صلاح نپذیرد. مشو غرّه بر حُسنِ گفتارِ خویش
به تحسین نادان و پندار خویش",8
"همه کس را عقلِ خود به کمال نماید و فرزندِ خود به جمال. یکی یهود و مسلمان، نزاع می‌کردند
چنان که خنده گرفت از حدیثِ ایشانم به طَیرَه گفت مسلمان: گر این قبالهٔ من
درست نیست، خدایا، یهود میرانم یهود گفت: به تورات می‌خورم سوگند!
وگر خِلاف کنم همچو تو مسلمانم گر از بَسیطِ زمین، عقل، مُنعَدِم گردد
به خود، گمان نبَرَد هیچ‌کس که نادانم",8
"ده آدمی بر سفره‌ای بخورند و دو سگ بر مرداری با هم به سر نبرند. حریص با جهانی گرسنه است و قانع به نانی سیر. حکما گفته‌اند: توانگری به قناعت، به از توانگری به بضاعت. رودهٔ تنگ به یک نانِ تهی پُر گردد
نعمتِ روی زمین پر نکند دیدهٔ تنگ پدر چون دورِ عمرش منقضی گشت
مرا این یک نصیحت کرد و بُگذشت که شهوت آتش است از وی بپرهیز
به خود بَر آتشِ دوزخ مکُن تیز در آن آتش نداری طاقت سوز
به صبر آبی بر این آتش زن امروز",8
"هر که در حال توانایی نکویی نکند در وقت ناتوانی سختی بیند. بد اختر تر از مردم‌آزار نیست
که روز مصیبت کسش یار نیست",8
"هر چه زود بر آید دیر نپاید. خاکِ مشرق شنیده‌ام که کنند
به چهل سال کاسه‌ای چینی صد به روزی کنند در مَردَشت
لاجَرَم قیمتش همی‌بینی مرغک از بیضه برون آید و روزی طلبد
و آدمی‌بچه ندارد خبر و عقل و تمیز آن که ناگاه کسی گشت، به چیزی نرسید
وین به تمکین و فضیلت بگذشت از همه چیز آبگینه همه جا یابی از آن قدرش نیست
لعل دشخوار به دست آید از آن است عزیز",8
"کارها به صبر بر آید و مُستَعجِل به سر در آید. به چشمِ خویش دیدم در بیابان
که آهسته سَبَق بُرد از شتابان سمندِ بادپای از تک فرو ماند
شتربان هم‌چنان آهسته می‌راند",8
